TimeStamp,Delta_TP9,Delta_AF7,Delta_AF8,Delta_TP10,Theta_TP9,Theta_AF7,Theta_AF8,Theta_TP10,Alpha_TP9,Alpha_AF7,Alpha_AF8,Alpha_TP10,Beta_TP9,Beta_AF7,Beta_AF8,Beta_TP10,Gamma_TP9,Gamma_AF7,Gamma_AF8,Gamma_TP10,RAW_TP9,RAW_AF7,RAW_AF8,RAW_TP10,AUX_RIGHT,Accelerometer_X,Accelerometer_Y,Accelerometer_Z,Gyro_X,Gyro_Y,Gyro_Z,HeadBandOn,HSI_TP9,HSI_AF7,HSI_AF8,HSI_TP10,Battery,Elements,Participant,Test,Gender,English,Dominant
34:55.3,0.33691293,0,0,0.5237535,0.4261149,0,0,0.44190082,0.9416916,0,0,1.4213506,0.8384457,0,0,1.0880628,0.6583081,0,0,0.88660157,816.7399,1046.4103,863.0769,869.5238,695.8608,0.350463867,0.105651855,0.947631836,2.654266357,-6.003875732,-1.472930908,1,1,4,4,1,100,,120,LHC,Male,Yes,Right
34:56.4,0.66705483,0,0,1.0379317,0.6537458,0,0,0.6814398,0.9057555,0,0,1.4213506,0.9541679,0,0,1.2712542,0.6306957,0,0,1.0372486,775.64105,1380.4396,1172.9304,801.02563,784.10254,0.349609375,0.105895996,0.953125,3.252410889,-5.659942627,-0.515899658,1,1,4,4,1,100,,120,LHC,Male,Yes,Right
34:57.4,0.311252,0,0,1.0408995,0.70077085,0,0,0.8475746,0.92258596,0,0,1.0702965,0.89753914,0,0,1.2905883,0.67038023,0,0,0.94118214,785.31134,990.80585,957.3626,822.7839,782.49084,0.351379395,0.12689209,0.955078125,7.147827148,-5.233764648,2.586975098,1,1,4,4,1,100,,120,LHC,Male,Yes,Right
34:58.4,0.64336634,0,0,0.8641402,0.54656297,0,0,0.6727704,0.9218805,0,0,1.0192412,0.879673,0,0,1.1304646,0.661991,0,0,0.7880272,794.9817,543.5531,641.06226,797.3993,894.5055,0.34979248,0.112854004,0.945556641,2.429962158,-4.373931885,-0.485992432,1,1,4,4,1,100,,120,LHC,Male,Yes,Right
34:59.4,0.8842372,0,0,0.7105586,0.7155761,0,0,0.5084971,1.116168,0,0,1.0043519,1.1110907,0,0,1.2080357,0.6646303,0,0,0.9686959,845.34796,776.04395,1023.44324,812.3077,785.31134,0.346496582,0.111328125,0.950134277,3.775787354,-3.611297607,0.074768066,1,1,4,4,1,100,,120,LHC,Male,Yes,Right
35:00.5,0.7033609,0,0,0.5238848,0.6730653,0,0,0.43971276,1.0863732,0,0,0.90771115,0.9362541,0,0,1.1862935,0.6125868,0,0,1.0084717,849.3773,860.2564,989.59705,800.2198,648.315,0.338806152,0.112731934,0.953430176,3.080444336,-3.536529541,0.082244873,1,1,4,4,1,100,,120,LHC,Male,Yes,Right
35:01.5,0.57686704,0,0,0.6362,0.2787103,0,0,0.29266337,0.5961669,0,0,0.8578077,0.80759364,0,0,1.0247525,0.7611714,0,0,0.8464198,847.76556,914.65204,1103.2234,811.50183,858.6447,0.327575684,0.10748291,0.958435059,3.087921143,-4.800109863,0.194396973,1,1,4,4,1,100,,120,LHC,Male,Yes,Right
35:02.5,0.26645288,0,0,0.5702442,0.3124184,0,0,0.4081611,0.6530856,0,0,0.79277325,0.8727472,0,0,1.032848,0.73146176,0,0,0.547418,836.8865,665.64105,923.91943,801.8315,713.5897,0.327575684,0.111328125,0.948181152,2.766418457,-3.454284668,-0.351409912,1,1,4,4,1,100,,120,LHC,Male,Yes,Right
35:03.5,0.5212026,0,0,0.78613216,0.38255647,0,0,0.27590793,1.0640459,0,0,1.2353708,0.8493144,0,0,1.0025368,0.5514983,0,0,0.6327673,753.8828,472.23444,773.22345,817.5458,922.3077,0.331237793,0.108215332,0.939575195,2.691650391,-4.299163818,-0.1121521,1,1,4,2,1,100,,120,LHC,Male,Yes,Right
35:04.6,0.6727095,0,0,0.65324056,0.43942603,0,0,0.25872377,1.0746752,0,0,1.2153037,0.8992211,0,0,1.0119951,0.5671979,0,0,0.79520345,774.43225,624.94507,873.1502,792.96704,711.5751,0.165466309,0.147094727,0.972106934,0.396270752,13.90686035,1.89163208,1,1,4,4,1,100,,120,LHC,Male,Yes,Right
