TimeStamp,Delta_TP9,Delta_AF7,Delta_AF8,Delta_TP10,Theta_TP9,Theta_AF7,Theta_AF8,Theta_TP10,Alpha_TP9,Alpha_AF7,Alpha_AF8,Alpha_TP10,Beta_TP9,Beta_AF7,Beta_AF8,Beta_TP10,Gamma_TP9,Gamma_AF7,Gamma_AF8,Gamma_TP10,RAW_TP9,RAW_AF7,RAW_AF8,RAW_TP10,AUX_RIGHT,Accelerometer_X,Accelerometer_Y,Accelerometer_Z,Gyro_X,Gyro_Y,Gyro_Z,HeadBandOn,HSI_TP9,HSI_AF7,HSI_AF8,HSI_TP10,Battery,Elements,Participant,Test,Gender,English,Dominant
13:40.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/muse/elements/blink,204,LHC,Female,Yes,Right
13:40.2,0,0.61469406,0.35574028,0.3234933,0,-0.009092616,0.1745126,0.5463373,0,0.45876226,0.2704923,0.5464594,0,-0.036774546,0.06431648,0.67669755,0,-0.4298616,-0.382309,0.897742,15.081.685,75.468.866,7.973.993,14.787.546,81.271.063,-0.061218262,0.073059082,100.701.904.296.875,3.357.086.181.640.620,-5.659.942.626.953.120,-0.299072266,1,4,1,1,2,85,,204,LHC,Female,Yes,Right
13:40.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/muse/elements/blink,204,LHC,Female,Yes,Right
13:40.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/muse/elements/blink,204,LHC,Female,Yes,Right
13:41.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/muse/elements/blink,204,LHC,Female,Yes,Right
13:41.3,0,0.46670172,-0.15291353,0.3234933,0,-0.06959671,-0.27131686,0.5463373,0,0.101042084,0.12852073,0.5464594,0,-0.20487314,0.053386226,0.67669755,0,-0.26920503,-0.3919822,0.897742,11.141.025,7.647.619,8.094.872,88.886.444,700.696,-0.074035645,0.073059082,10.078.125,2.534.637.451.171.870,-3.626.251.220.703.120,-0.418701172,1,4,1,1,2,85,,204,LHC,Female,Yes,Right
13:41.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/muse/elements/blink,204,LHC,Female,Yes,Right
13:41.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/muse/elements/blink,204,LHC,Female,Yes,Right
13:41.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/muse/elements/blink,204,LHC,Female,Yes,Right
13:42.3,0,0.074396074,-0.13559046,0.3234933,0,0.002610471,-0.18961732,0.5463373,0,-0.003859467,0.31834134,0.5464594,0,-0.124947056,-0.0861566,0.67669755,0,-0.4887131,-0.48360837,0.897742,67.289.375,78.531.134,7.925.641,6.825.641,7.200.366,-0.075683594,0.080383301,101.055.908.203.125,2.684.173.583.984.370,-2.265.472.412.109.370,-12.261.962.890.625,1,4,1,1,2,85,,204,LHC,Female,Yes,Right
13:42.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/muse/elements/blink,204,LHC,Female,Yes,Right
13:42.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/muse/elements/blink,204,LHC,Female,Yes,Right
