TimeStamp,Delta_TP9,Delta_AF7,Delta_AF8,Delta_TP10,Theta_TP9,Theta_AF7,Theta_AF8,Theta_TP10,Alpha_TP9,Alpha_AF7,Alpha_AF8,Alpha_TP10,Beta_TP9,Beta_AF7,Beta_AF8,Beta_TP10,Gamma_TP9,Gamma_AF7,Gamma_AF8,Gamma_TP10,RAW_TP9,RAW_AF7,RAW_AF8,RAW_TP10,AUX_RIGHT,Accelerometer_X,Accelerometer_Y,Accelerometer_Z,Gyro_X,Gyro_Y,Gyro_Z,HeadBandOn,HSI_TP9,HSI_AF7,HSI_AF8,HSI_TP10,Battery,Elements,Partcipant,Test,Gender,English,Dominance
16:31.0,0.85530037,1.49477,0,0.20070969,0.85532224,1.2200973,0,0.10865058,1.2063446,0.46499658,0,0.586814,1.0769284,0.028877808,0,0.88217664,0.87013406,0.00867746,0,1.204877,867.50916,1222.8938,916.26373,864.2857,687.8022,0.631103516,0.161193848,0.754455566,11.43203735,9.443206787,1.076660156,1,1,4,4,1,50,,160,RHC,M,Yes,Left
16:32.0,0.90161407,1.49477,0,0.20162289,0.8329954,1.2200973,0,0.15721472,1.2051693,0.46499658,0,0.5840432,0.93879986,0.028877808,0,0.9196195,0.88321936,0.00867746,0,1.2338027,852.1978,1435.238,774.43225,850.18317,672.0879,0.621398926,0.086242676,0.779907227,-1.480407715,-5.83190918,2.975769043,1,1,4,4,1,50,,161,RHC,M,Yes,Left
16:33.1,0.5882432,1.49477,0,0.89248013,0.24435021,1.2200973,0,0.2203763,0.9494929,0.46499658,0,0.6276221,0.8113192,0.028877808,0,1.0271701,0.6648051,0.00867746,0,0.93496174,863.0769,1205.5677,659.19415,847.3626,804.65204,0.657409668,0.067138672,0.777893066,1.09161377,-6.340332031,-1.443023682,1,1,4,4,1,50,,162,RHC,M,Yes,Left
16:34.1,0.89738333,1.49477,0,0.70627236,0.5515926,1.2200973,0,0.51891994,1.0226426,0.46499658,0,0.8000205,0.83754253,0.028877808,0,0.95909464,0.7357295,0.00867746,0,0.85658646,866.30035,1179.7803,759.12085,850.989,767.1795,0.677978516,0.071716309,0.761291504,3.439331055,-5.076751709,-0.418701172,1,1,4,4,1,50,,163,RHC,M,Yes,Left
16:35.1,0.8676539,1.49477,0,0.74862254,0.5769186,1.2200973,0,0.5583078,0.9726649,0.46499658,0,0.7779066,0.7595872,0.028877808,0,0.9774313,0.7851768,0.00867746,0,0.8974729,844.1392,1407.4359,880,827.619,672.0879,0.688476563,0.059143066,0.743774414,2.631835938,-5.084228516,-0.657958984,1,1,4,4,1,50,,164,RHC,M,Yes,Left
16:36.1,-0.021166919,1.49477,0,0.2713925,0.039487302,1.2200973,0,0.16284415,0.8382686,0.46499658,0,0.5641069,0.8926029,0.028877808,0,0.91562045,0.7433744,0.00867746,0,0.82713497,843.3333,1275.6776,929.9634,842.1245,855.0183,0.683837891,0.068969727,0.7421875,1.831817627,-5.099182129,-1.570129395,1,1,4,4,1,50,,165,RHC,M,Yes,Left
16:37.1,0.21698402,1.49477,0,0.5075678,0.247628,1.2200973,0,0.29973686,0.83730227,0.46499658,0,0.6217156,0.9975686,0.028877808,0,0.93930054,0.64817476,0.00867746,0,0.7457407,854.21246,283.26007,86.227104,840.9158,934.3956,0.690734863,0.077697754,0.74621582,2.773895264,-4.85244751,-0.164489746,1,1,4,4,1,50,,166,RHC,M,Yes,Left
16:38.1,-0.001866988,1.49477,0,0.6967128,-0.11864343,1.2200973,0,0.20714475,0.6810181,0.46499658,0,0.5828808,1.0069996,0.028877808,0,0.8575206,0.55597234,0.00867746,0,0.7123527,845.34796,1473.9194,886.4469,817.5458,736.9597,0.698730469,0.067382813,0.733825684,3.469238281,-4.85244751,0.590667725,1,1,4,4,1,50,,167,RHC,M,Yes,Left
16:38.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/muse/elements/blink,168,RHC,M,Yes,Left
16:39.1,0.030356053,1.49477,0,0.7677389,-0.2045304,1.2200973,0,0.15137982,0.12243732,0.46499658,0,0.42853457,0.73605883,0.028877808,0,0.90304506,0.52668494,0.00867746,0,0.719629,824.3956,1259.1575,711.1722,818.3516,750.2564,0.693359375,0.071960449,0.740783691,4.059906006,-5.76461792,0.358886719,1,1,4,4,1,50,,169,RHC,M,Yes,Left
16:40.1,0.46439022,1.49477,0,0.23173857,0.65294445,1.2200973,0,0.14054307,0.44431657,0.46499658,0,0.53623164,0.7246602,0.028877808,0,0.81380266,0.77910835,0.00867746,0,0.8907284,839.707,1311.9414,745.42126,850.18317,737.3626,0.713684082,0.090881348,0.731445313,4.987030029,-4.029998779,0.441131592,1,1,4,4,1,50,,170,RHC,M,Yes,Left
16:40.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/muse/elements/blink,171,RHC,M,Yes,Left
16:41.1,0.41746402,1.49477,0,0.1047608,0.5750397,1.2200973,0,0.029579675,0.48227367,0.46499658,0,0.65575033,0.837502,0.028877808,0,0.9210361,0.7520933,0.00867746,0,0.8885645,851.79486,1253.9194,874.35895,824.3956,736.9597,0.702148438,0.060058594,0.728637695,2.370147705,-5.458068848,-0.08972168,1,1,4,4,1,50,,172,RHC,M,Yes,Left
16:42.2,-0.04351199,1.49477,0,0.36397177,0.10924756,1.2200973,0,0.17446811,0.9853541,0.46499658,0,0.71946704,1.0327334,0.028877808,0,0.8689314,0.7079754,0.00867746,0,0.9224524,853.4066,1225.7142,772.01465,840.5128,734.5421,0.708374023,0.063293457,0.729370117,3.69354248,-4.867401123,-0.164489746,1,1,4,4,1,50,,173,RHC,M,Yes,Left
16:43.2,-0.026395094,1.49477,0,0.1437658,0.21186171,1.2200973,0,0.14793761,1.0157723,0.46499658,0,0.747123,0.9480201,0.028877808,0,0.94146657,0.696498,0.00867746,0,0.92272455,845.7509,518.1685,222.01465,838.9011,890.07324,0.705871582,0.066772461,0.736755371,3.91784668,-4.261779785,0.762634277,1,1,4,4,1,50,,174,RHC,M,Yes,Left
16:44.2,0.055220682,1.49477,0,0.21142966,0.14942521,1.2200973,0,0.19973515,0.75243646,0.46499658,0,0.7040352,0.8701076,0.028877808,0,0.87882364,0.6826843,0.00867746,0,0.87939554,869.92676,1216.4469,793.36993,836.08057,717.619,0.702697754,0.074523926,0.724121094,2.714080811,-4.568328857,-0.104675293,1,1,4,4,1,50,,175,RHC,M,Yes,Left
16:45.2,0.23909362,1.49477,0,0.1281165,0.030840911,1.2200973,0,0.31242597,0.6733625,0.46499658,0,0.6495171,0.734049,0.028877808,0,0.8911433,0.64779955,0.00867746,0,0.7104254,872.74725,1163.663,817.5458,861.8681,809.4872,0.673156738,0.130493164,0.743713379,3.529052734,6.646881104,-17.42095947,1,1,4,4,1,50,,176,RHC,M,Yes,Left
16:46.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/muse/elements/blink,177,RHC,M,Yes,Left
16:46.2,0.7913699,1.49477,0,1.0753237,0.9030229,1.2200973,0,1.2261204,0.92912924,0.46499658,0,1.1222514,0.9414289,0.028877808,0,0.861809,0.7724445,0.00867746,0,0.73989344,842.9304,0,1071.392,927.9487,782.49084,0.407897949,0.23236084,0.913146973,4.261779785,23.88092041,-1.555175781,1,1,4,4,1,50,,178,RHC,M,Yes,Left
16:47.2,0.9852677,1.49477,0,1.3365314,1.1632235,1.2200973,0,1.466173,0.92490673,0.46499658,0,1.1164358,1.0669584,0.028877808,0,0.86279076,0.9095253,0.00867746,0,0.75638133,838.9011,107.98535,883.22345,838.49817,769.19415,0.383300781,0.125427246,0.929199219,4.388885498,-3.394470215,2.452392578,1,1,1,2,1,50,,179,RHC,M,Yes,Left
16:47.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/muse/elements/jaw_clench,180,RHC,M,Yes,Left
16:47.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/muse/elements/blink,181,RHC,M,Yes,Left
16:48.2,0.9852677,1.49477,0,1.3365314,1.1632235,1.2200973,0,1.466173,0.92490673,0.46499658,0,1.1164358,1.0669584,0.028877808,0,0.86279076,0.9095253,0.00867746,0,0.75638133,854.21246,704.7253,1473.5165,803.0403,743.8095,-0.113647461,0.011047363,0.971923828,13.35357666,-46.26647949,-51.14135742,1,1,2,4,1,50,,182,RHC,M,Yes,Left
16:48.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/muse/elements/blink,183,RHC,M,Yes,Left
16:49.2,0.9852677,1.49477,0,1.3365314,1.1632235,1.2200973,0,1.466173,0.92490673,0.46499658,0,1.1164358,1.0669584,0.028877808,0,0.86279076,0.9095253,0.00867746,0,0.75638133,715.2015,908.20514,1278.9011,729.304,710.7692,0.10168457,-0.016052246,0.945007324,6.549682617,-33.15963745,-65.51177979,1,2,2,4,2,50,,184,RHC,M,Yes,Left
16:49.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/muse/elements/jaw_clench,,,,,
16:49.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/muse/elements/blink,,,,,
