TimeStamp,Delta_TP9,Delta_AF7,Delta_AF8,Delta_TP10,Theta_TP9,Theta_AF7,Theta_AF8,Theta_TP10,Alpha_TP9,Alpha_AF7,Alpha_AF8,Alpha_TP10,Beta_TP9,Beta_AF7,Beta_AF8,Beta_TP10,Gamma_TP9,Gamma_AF7,Gamma_AF8,Gamma_TP10,RAW_TP9,RAW_AF7,RAW_AF8,RAW_TP10,AUX_RIGHT,Accelerometer_X,Accelerometer_Y,Accelerometer_Z,Gyro_X,Gyro_Y,Gyro_Z,HeadBandOn,HSI_TP9,HSI_AF7,HSI_AF8,HSI_TP10,Battery,Elements,Participant,Test,Gender,English,Dominant
59:00.7,0,0,10.399.781,10.798.826,0,0,0.8221186,0.55901796,0,0,0.6041084,11.301.692,0,0,0.5616177,10.621.991,0,0,0.46211272,0.93209493,102.223.444,8.550.183,839.304,96.139.197,822.381,0.477416992,0.209899902,0.878295898,3.050.537.109.375,-494.964.599.609.375,-12.860.107.421.875,1,2,1,1,2,85,,205,RHC,Male,No,Left
59:01.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/muse/elements/blink,205,RHC,Male,No,Left
59:01.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/muse/elements/blink,205,RHC,Male,No,Left
59:01.8,0,0,0.8096706,10.798.826,0,0,0.570918,0.55901796,0,0,0.37986737,11.301.692,0,0,0.66002536,10.621.991,0,0,0.43275565,0.93209493,94.084.247,99.725.275,86.106.226,95.776.556,7.043.223,0.47277832,0.210266113,0.87878418,297.576.904.296.875,-52.935.791.015.625,0.239257813,1,2,1,1,2,85,,205,RHC,Male,No,Left
59:02.8,0,0,0.8326401,10.798.826,0,0,0.4660997,0.55901796,0,0,0.6725249,11.301.692,0,0,0.5842551,10.621.991,0,0,0.14776643,0.93209493,101.296.704,80.344.324,8.433.333,931.978,787.326,0.474914551,0.203918457,0.870483398,3.013.153.076.171.870,-503.936.767.578.125,0.284118652,1,2,1,1,2,85,,205,RHC,Male,No,Left
59:03.8,0,0,0.9264084,1.081.201,0,0,0.4846724,0.22680745,0,0,0.6228884,0.7983238,0,0,0.62970304,0.8721023,0,0,0.007895216,0.8343263,87.677.655,68.538.464,8.175.458,88.483.514,10.524.542,0.488525391,0.208984375,0.871887207,3.551.483.154.296.870,-453.094.482.421.875,11.065.673.828.125,1,2,1,1,2,85,,205,RHC,Male,No,Left
59:04.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/muse/elements/blink,205,RHC,Male,No,Left
59:04.8,0,0,12.043.788,11.016.253,0,0,0.5773384,0.2664041,0,0,0.2626899,0.83892095,0,0,0.6838301,0.87769324,0,0,-0.12776646,0.8542744,8.344.689,9.021.612,8.320.513,88.443.225,7.623.443,0.488952637,0.203308105,0.869384766,2.788.848.876.953.120,-4.658.050.537.109.370,-0.411224365,1,1,1,1,1,85,,205,RHC,Male,No,Left
59:05.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/muse/elements/blink,205,RHC,Male,No,Left
59:05.8,0,0,0.55528265,11.435.345,0,0,0.18720594,0.27689436,0,0,0.2556019,0.7730963,0,0,0.66683936,0.87513715,0,0,0.02808616,0.8964667,89.007.324,909.011,8.461.539,76.959.705,6.930.403,0.481994629,0.211914063,0.875366211,3.132.781.982.421.870,-4.583.282.470.703.120,-0.643005371,1,2,1,1,1,85,,205,RHC,Male,No,Left
59:06.9,0,0,0.8169421,11.435.345,0,0,0.37987965,0.27689436,0,0,0.45635366,0.7730963,0,0,0.6416165,0.87513715,0,0,0.05249777,0.8964667,31.186.813,8.171.429,80.344.324,8.389.011,7.152.015,0.480529785,0.199890137,0.870910645,2.250.518.798.828.120,-3.641.204.833.984.370,-0.740203857,1,2,1,1,2,80,,205,RHC,Male,No,Left
59:07.9,0,0,0.9032787,11.435.345,0,0,0.5465224,0.27689436,0,0,0.2560682,0.7730963,0,0,0.6620263,0.87513715,0,0,0.069866106,0.8964667,9.545.421,8.207.692,8.211.722,8.578.388,87.516.486,0.485595703,0.201843262,0.873352051,3.043.060.302.734.370,-569.732.666.015.625,0.418701172,1,4,1,1,2,80,,205,RHC,Male,No,Left
59:08.9,0,0,0.86701554,0.8882648,0,0,0.45423606,0.44771996,0,0,0.5219301,0.6680904,0,0,0.56215733,0.99065423,0,0,0.37295508,0.73690975,1.070.989,7.913.553,80.344.324,80.747.253,73.494.507,0.484741211,0.200744629,0.871276855,3.117.828.369.140.620,-5.203.857.421.875,-171.966.552.734.375,1,4,1,1,1,80,,205,RHC,Male,No,Left
59:09.9,0,0,1.042.068,0.92033577,0,0,0.819688,0.38175046,0,0,0.46483684,0.5970541,0,0,0.53343254,0.95118964,0,0,0.10015646,0.6390369,8.441.392,8.066.667,8.179.487,81.512.823,7.434.066,0.490234375,0.211791992,0.877563477,303.558.349.609.375,-423.187.255.859.375,-0.299072266,1,1,1,1,1,80,,205,RHC,Male,No,Left
59:10.9,0,0,0.5451042,0.6076792,0,0,0.43477628,0.5287374,0,0,0.45083043,10.641.615,0,0,0.40247667,0.9994792,0,0,0.02011696,0.65553993,8.578.388,79.457.874,8.284.249,8.461.539,8.928.938,0.483032227,0.211669922,0.873291016,333.465.576.171.875,-4.508.514.404.296.870,-0.246734619,1,1,1,1,1,80,,205,RHC,Male,No,Left
59:11.9,0,0,0.13906181,11.926.087,0,0,-0.060287792,0.8864556,0,0,0.5530862,13.238.955,0,0,0.42983273,0.9444568,0,0,-0.030825764,0.65020543,7.804.762,8.344.689,8.368.865,8.344.689,66.886.444,0.491516113,0.216430664,0.877563477,240.753.173.828.125,-3.401.947.021.484.370,-1.383.209.228.515.620,1,1,1,1,1,80,,205,RHC,Male,No,Left
59:12.9,0,0,0.47019202,17.376.679,0,0,0.1426933,12.689.472,0,0,0.58894455,11.365.957,0,0,0.53334415,0.93576825,0,0,-0.046279296,0.5531297,8.256.044,8.183.516,8.183.516,78.490.845,6.797.436,0.475585938,0.20513916,0.872192383,2.758.941.650.390.620,-4.358.978.271.484.370,-0.971984863,1,1,1,1,1,80,,205,RHC,Male,No,Left
59:14.0,0,0,0.62377155,16.918.411,0,0,0.20705405,11.853.455,0,0,0.42319295,11.164.272,0,0,0.53993845,0.8880147,0,0,-0.020297278,0.48474005,8.110.989,7.764.469,8.203.663,7.937.729,7.780.586,0.475830078,0.204284668,0.876403809,3.297.271.728.515.620,-38.580.322.265.625,0.201873779,1,1,1,1,1,80,,205,RHC,Male,No,Left
59:14.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/muse/elements/blink,205,RHC,Male,No,Left
59:15.0,0,0,0.2962433,16.918.411,0,0,0.19192326,11.853.455,0,0,0.4374923,11.164.272,0,0,0.5840967,0.8880147,0,0,-0.005694429,0.48474005,83.487.177,79.296.704,8.304.396,8.534.066,67.893.774,0.483276367,0.197998047,0.870483398,3.050.537.109.375,-4.927.215.576.171.870,1.308.441.162.109.370,1,1,1,1,1,80,,205,RHC,Male,No,Left
59:16.0,16.354.234,0,0.4940882,0.6717385,10.426.979,0,0.16799209,0.48507217,12.551.149,0,0.32589135,0.76913893,0.9666434,0,0.37263215,0.7789204,0.6363724,0,0.20193134,0.5594297,8.526.007,8.481.685,85.139.197,839.707,85.300.366,0.479797363,0.203369141,0.873901367,36.187.744.140.625,-4.613.189.697.265.620,0.717773438,1,1,1,1,1,80,,205,RHC,Male,No,Left
59:17.0,16.258.022,0,0.57036203,0.67990524,10.524.228,0,0.13096839,0.67678934,13.026.054,0,0.0683994,0.6828839,0.94722635,0,0.40532744,0.857605,0.5684783,0,0.18917385,0.6610518,8.812.088,74.663.007,8.110.989,86.750.916,11.189.377,0.481384277,0.201538086,0.873291016,2.743.988.037.109.370,-4.987.030.029.296.870,1.016.845.703.125,1,1,4,1,1,80,,205,RHC,Male,No,Left
59:18.0,16.205.473,0,0.8221473,0.5784789,10.481.293,0,-0.28851366,0.5814376,13.007.894,0,0.09534571,0.7715184,0.97509533,0,0.26866195,0.88141817,0.46135995,0,0.045963354,0.6045259,84.534.796,781.685,8.272.161,86.468.866,8.904.762,0.485046387,0.198730469,0.874450684,2.370.147.705.078.120,-346.923.828.125,-1.413.116.455.078.120,1,1,1,1,1,70,,205,RHC,Male,No,Left
59:19.0,16.205.473,0,0.87710744,0.61147034,10.481.293,0,0.14802349,0.42619145,13.007.894,0,0.36347285,0.5966219,0.97509533,0,0.46847835,0.81084406,0.46135995,0,-0.07528386,0.44854015,8.840.293,0,10.270.696,8.292.308,677.326,0.490112305,0.210266113,0.864624023,2.773.895.263.671.870,-2.100.982.666.015.620,12.860.107.421.875,1,1,1,1,1,70,,205,RHC,Male,No,Left
59:19.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/muse/elements/jaw_clench,205,RHC,Male,No,Left
